Date,S17,S17Nm,Index,Constituents
2021-10-15,11,電気・ガス,93.875,25
2021-10-15,12,運輸・物流,101.69491525423729,95
2021-10-15,13,商社・卸売,101.97183098591549,263
2021-10-15,14,小売,100.38298565840937,302
2021-10-15,15,銀行,101.91062471500227,72
2021-10-15,16,金融（除く銀行）,99.55985430744906,78
2021-10-15,17,不動産,102.27272727272727,117
2021-10-15,2,エネルギー資源,108.41864615816547,14
2021-10-15,3,建設・資材,99.89053092501369,257
2021-10-15,4,素材・化学,100.44205875250982,262
2021-10-15,5,医薬品,95.87912087912088,69
2021-10-15,6,自動車・輸送機,102.89783889980353,99
2021-10-15,7,鉄鋼・非鉄,97.96373056994818,68
2021-10-15,8,機械,98.11536264991435,199
2021-10-15,9,電機・精密,99.24242424242425,265
2021-10-22,1,食品,100.24479804161565,126
2021-10-22,10,情報通信・サービスその他,97.95307039440839,983
2021-10-22,11,電気・ガス,96.72447013487476,27
2021-10-22,12,運輸・物流,102.3041474654378,95
2021-10-22,13,商社・卸売,101.82592592592592,266
2021-10-22,14,小売,99.75763451284537,301
2021-10-22,15,銀行,101.4187866927593,73
2021-10-22,16,金融（除く銀行）,98.51851851851852,77
2021-10-22,17,不動産,101.52572623591223,116
2021-10-22,2,エネルギー資源,106.47523982369718,14
2021-10-22,3,建設・資材,99.8888888888889,253
2021-10-22,4,素材・化学,99.28832777129992,264
2021-10-22,5,医薬品,93.66008290660814,69
2021-10-22,6,自動車・輸送機,101.32521505682939,98
2021-10-22,7,鉄鋼・非鉄,98.53300539317385,68
2021-10-22,8,機械,98.40384023432426,200
2021-10-22,9,電機・精密,98.00796812749005,267
2021-10-29,1,食品,100.6517016654598,123
2021-10-29,10,情報通信・サービスその他,98.04081632653062,977
2021-10-29,11,電気・ガス,91.13680154142581,25
2021-10-29,12,運輸・物流,102.43236212278876,93
2021-10-29,13,商社・卸売,101.62337662337661,261
2021-10-29,14,小売,99.10835716791823,300
2021-10-29,15,銀行,98.60204546935054,72
2021-10-29,16,金融（除く銀行）,96.68367346938776,78
2021-10-29,17,不動産,101.42358554798425,116
2021-10-29,2,エネルギー資源,107.60704812428949,14
2021-10-29,3,建設・資材,98.53943090756869,250
2021-10-29,4,素材・化学,99.40476190476191,259
2021-10-29,5,医薬品,91.27025614218505,69
2021-10-29,6,自動車・輸送機,101.92138692775514,98
2021-10-29,7,鉄鋼・非鉄,98.95750573964226,68
2021-10-29,8,機械,98.28242865255193,200
2021-10-29,9,電機・精密,98.58189483825474,266
2021-11-05,1,食品,100.45341055656345,128
2021-11-05,10,情報通信・サービスその他,99.05511811023622,987
2021-11-05,11,電気・ガス,91.00768187980117,27
2021-11-05,12,運輸・物流,102.51524390243902,95
2021-11-05,13,商社・卸売,101.64041712419065,266
2021-11-05,14,小売,100.60090264345585,300
2021-11-05,15,銀行,100.0,73
2021-11-05,16,金融（除く銀行）,97.50158127767236,78
2021-11-05,17,不動産,101.37987012987013,115
2021-11-05,2,エネルギー資源,105.92828224407171,14
2021-11-05,3,建設・資材,98.77800407331976,253
2021-11-05,4,素材・化学,99.75736027281897,262
2021-11-05,5,医薬品,90.82151944747365,69
2021-11-05,6,自動車・輸送機,102.44932432432432,97
2021-11-05,7,鉄鋼・非鉄,98.38416177972408,68
2021-11-05,8,機械,99.23922231614539,201
2021-11-05,9,電機・精密,99.1495747873937,267
2021-11-12,1,食品,99.26931106471815,127
2021-11-12,10,情報通信・サービスその他,98.51019558884727,986
2021-11-12,11,電気・ガス,89.54668436511523,26
2021-11-12,12,運輸・物流,101.13861386138613,97
2021-11-12,13,商社・卸売,101.01322953014886,270
2021-11-12,14,小売,99.49152542372882,301
2021-11-12,15,銀行,99.15254237288136,73
2021-11-12,16,金融（除く銀行）,95.86919308886506,78
2021-11-12,17,不動産,100.56818181818181,115
2021-11-12,2,エネルギー資源,105.83416135380381,14
2021-11-12,3,建設・資材,98.49622381231205,260
2021-11-12,4,素材・化学,98.51279151819566,266
2021-11-12,5,医薬品,90.61898211829435,69
2021-11-12,6,自動車・輸送機,100.10141987829616,98
2021-11-12,7,鉄鋼・非鉄,97.84962792910835,68
2021-11-12,8,機械,98.2977276664694,202
2021-11-12,9,電機・精密,99.90310077519379,267
2021-11-19,1,食品,97.89473684210527,127
2021-11-19,10,情報通信・サービスその他,97.18574108818011,989
2021-11-19,11,電気・ガス,94.0,27
2021-11-19,12,運輸・物流,100.39924471015986,98
2021-11-19,13,商社・卸売,100.13333333333334,267
2021-11-19,14,小売,98.35873388042205,301
2021-11-19,15,銀行,97.47311827956989,73
2021-11-19,16,金融（除く銀行）,94.94801625534227,78
2021-11-19,17,不動産,99.00846455237672,116
2021-11-19,2,エネルギー資源,103.67212580240658,14
2021-11-19,3,建設・資材,97.88443616029824,252
2021-11-19,4,素材・化学,97.88606516000364,266
2021-11-19,5,医薬品,90.13353115727003,69
2021-11-19,6,自動車・輸送機,98.42471131354904,98
2021-11-19,7,鉄鋼・非鉄,97.085881427207,68
2021-11-19,8,機械,96.53356790842528,200
2021-11-19,9,電機・精密,100.94817463238516,268
2021-11-26,1,食品,95.97611385253522,128
2021-11-26,10,情報通信・サービスその他,95.46400332917186,995
2021-11-26,11,電気・ガス,95.29411764705881,27
2021-11-26,12,運輸・物流,98.24052080584147,99
2021-11-26,13,商社・卸売,98.80478087649402,269
2021-11-26,14,小売,96.3539010708822,301
2021-11-26,15,銀行,97.05882352941177,73
2021-11-26,16,金融（除く銀行）,93.8212927756654,77
2021-11-26,17,不動産,97.64150943396226,117
2021-11-26,2,エネルギー資源,103.99237042883453,14
2021-11-26,3,建設・資材,96.18780096308186,259
2021-11-26,4,素材・化学,95.77777777777777,265
2021-11-26,5,医薬品,89.28384736016727,69
2021-11-26,6,自動車・輸送機,97.7845148468159,98
2021-11-26,7,鉄鋼・非鉄,95.54075888691484,68
2021-11-26,8,機械,93.93564356435643,203
2021-11-26,9,電機・精密,98.39901477832512,267
2021-12-03,1,食品,95.62710204081633,128
2021-12-03,10,情報通信・サービスその他,92.87991498405951,997
2021-12-03,11,電気・ガス,92.5770308123249,27
