Date,S33,S33Nm,PER,PBR,PERCount,PBRCount
2025-08-29,3400,ガラス･土石製品,11.27233154983223,0.7537592072854497,47,49
2025-09-05,3400,ガラス･土石製品,12.034098122789517,0.7667241709794901,47,49
2025-09-12,3400,ガラス･土石製品,11.680420785345062,0.7705508260708638,47,49
2025-09-19,3400,ガラス･土石製品,11.399292645325112,0.7655035499175612,47,49
2025-09-26,3400,ガラス･土石製品,11.624127712455788,0.7752023709470518,47,49
2025-10-03,3400,ガラス･土石製品,11.960507757404795,0.7639805634356654,47,49
2025-10-10,3400,ガラス･土石製品,12.200282087447107,0.797469632221811,47,49
2025-10-17,3400,ガラス･土石製品,12.418899858956275,0.7851550404741894,47,49
2025-10-24,3400,ガラス･土石製品,12.482369534555712,0.8142938860661529,47,49
2025-10-31,3400,ガラス･土石製品,12.538787023977433,0.7707215684071567,47,49
2025-11-07,3400,ガラス･土石製品,11.226988301441915,0.7571753771114255,47,49
2025-11-14,3400,ガラス･土石製品,12.231959137985807,0.7951801037973383,46,49
2025-11-21,3400,ガラス･土石製品,12.039887033077417,0.7676892246030523,46,49
2025-11-28,3400,ガラス･土石製品,12.27016023156541,0.7733415549046811,46,49
2025-12-05,3400,ガラス･土石製品,11.833958874667179,0.7542545489414276,45,48
2025-12-12,3400,ガラス･土石製品,11.545723736521673,0.7268012418666064,46,49
2025-12-19,3400,ガラス･土石製品,11.404296352565831,0.7307739785211702,46,49
2025-12-26,3400,ガラス･土石製品,11.551231812527183,0.7283879624305156,46,49
2025-12-30,3400,ガラス･土石製品,11.557109255772783,0.7666234613647167,46,49
2026-01-09,3400,ガラス･土石製品,12.174284493806066,0.7770645599308728,45,49
2026-01-16,3400,ガラス･土石製品,12.885957365452633,0.8275931300617374,45,49
2026-01-23,3400,ガラス･土石製品,13.421871491354697,0.836544884641077,45,49
2026-01-30,3400,ガラス･土石製品,13.373752927212651,0.831353919239905,45,49
2026-02-06,3400,ガラス･土石製品,13.124184556992052,0.8546827281981677,45,49
2026-02-13,3400,ガラス･土石製品,13.636801077855836,0.8859255894122386,43,48
2026-02-20,3400,ガラス･土石製品,14.143649953485387,0.9130918559700837,43,49
2026-02-27,3400,ガラス･土石製品,14.891091649825169,0.9570640349636178,43,49
2026-03-06,3400,ガラス･土石製品,13.681711737721745,0.8912877939529674,43,49
2026-03-13,3400,ガラス･土石製品,13.850536927460004,0.8805375139977603,43,49
2026-03-19,3400,ガラス･土石製品,13.730002191540652,0.8568035290125552,43,49
2026-03-27,3400,ガラス･土石製品,13.226943076081007,0.8702352675036761,43,49
2026-04-03,3400,ガラス･土石製品,12.855774493705528,0.8334747200542926,43,49
2026-04-10,3400,ガラス･土石製品,13.483717502542966,0.8384232552878634,44,49
2026-04-17,3400,ガラス･土石製品,13.230842713345787,0.8334747200542926,44,49
2026-04-24,3400,ガラス･土石製品,12.688966323681449,0.8291425297600101,44,49
2021-04-30,3450,鉄鋼,11.074894973200058,0.2943210625399093,9,8
2021-05-07,3450,鉄鋼,6.85066535239034,0.2842878045024001,15,13
2021-05-14,3450,鉄鋼,7.619891154537553,0.32237603562484063,34,31
2021-05-21,3450,鉄鋼,6.816165598817151,0.3238367834821013,33,30
2021-05-28,3450,鉄鋼,6.697880729423361,0.3174634530212207,33,30
2021-06-04,3450,鉄鋼,7.851949098376314,0.32495736945400727,34,31
2021-06-11,3450,鉄鋼,7.05694376636634,0.30956241933746875,33,30
2021-06-18,3450,鉄鋼,8.382874052736483,0.3161639213480942,34,31
2021-06-25,3450,鉄鋼,8.732413119701745,0.30134767591885203,33,30
2021-07-02,3450,鉄鋼,8.61172738635386,0.3148561078161476,34,31
2021-07-09,3450,鉄鋼,8.737088702353583,0.3027588326456414,34,31
2021-07-16,3450,鉄鋼,8.832234280076847,0.30702684438454464,33,30
2021-07-21,3450,鉄鋼,8.878965678384132,0.30008147172590527,35,30
2021-07-30,3450,鉄鋼,9.04713731855918,0.3149673327800124,36,31
2021-08-06,3450,鉄鋼,7.303686695117975,0.3142327037954592,36,31
2021-08-13,3450,鉄鋼,7.41176805524943,0.3341088184652704,36,32
2021-08-20,3450,鉄鋼,6.698149499970342,0.30836074597250446,36,32
2021-08-27,3450,鉄鋼,7.312559694364851,0.30887037096618514,35,31
2021-09-03,3450,鉄鋼,7.312559694364851,0.32773627870352634,35,31
2021-09-10,3450,鉄鋼,7.722467011198735,0.3420542303794525,36,32
2021-09-17,3450,鉄鋼,7.784009917560459,0.3518589782674645,36,32
2021-09-24,3450,鉄鋼,7.5428248455521025,0.3463901639660422,36,32
2021-10-01,3450,鉄鋼,7.611031518624642,0.3120877706637496,35,31
2021-10-08,3450,鉄鋼,7.684335861704005,0.3142327037954592,35,31
2021-10-15,3450,鉄鋼,7.772534838595873,0.3225301440742474,35,32
2021-10-22,3450,鉄鋼,7.882783559710708,0.317550954872475,35,32
2021-10-29,3450,鉄鋼,8.330783724407432,0.323857614867597,36,32
2021-11-05,3450,鉄鋼,7.849369519303949,0.3173860890825705,36,32
2021-11-12,3450,鉄鋼,7.371104815864022,0.3085780035381602,35,32
2021-11-19,3450,鉄鋼,7.172804532577904,0.29994823622448485,35,32
2021-11-26,3450,鉄鋼,7.195467422096317,0.2957866534049638,35,32
2021-12-03,3450,鉄鋼,6.54957507082153,0.2930041388259307,35,32
2021-12-10,3450,鉄鋼,6.742209631728045,0.2977316501709938,35,32
2021-12-17,3450,鉄鋼,6.6798866855524075,0.29952121182194535,35,32
2021-12-24,3450,鉄鋼,6.504249291784703,0.29240929405997285,35,32
2021-12-30,3450,鉄鋼,6.692942121013065,0.29501292460236006,35,32
2022-01-07,3450,鉄鋼,6.435576137292291,0.3012323266358028,35,32
2022-01-14,3450,鉄鋼,6.559715918997167,0.31573273095977616,34,31
2022-01-21,3450,鉄鋼,6.106610130991141,0.2989850871061728,35,32
2022-01-28,3450,鉄鋼,5.566571824434146,0.2941694626500248,34,32
2022-02-04,3450,鉄鋼,5.528230351470437,0.29402379855918537,33,32
2022-02-10,3450,鉄鋼,5.144998864238661,0.31874878287057173,33,34
2022-02-18,3450,鉄鋼,5.0346470333477695,0.3232139436889485,33,35
2022-02-25,3450,鉄鋼,5.0575712946846965,0.3226819042754687,33,35
2022-03-04,3450,鉄鋼,5.09851033157136,0.3423673625742195,33,35
2022-03-11,3450,鉄鋼,4.86980303466727,0.31639979668348667,32,34
2022-03-18,3450,鉄鋼,5.165785679961557,0.37482176679648427,33,35
2022-03-25,3450,鉄鋼,5.088899567515617,0.39851881957145113,33,35
2022-04-01,3450,鉄鋼,5.233061028351754,0.3799124794214074,33,35
2022-04-08,3450,鉄鋼,5.290725612686209,0.37086738334414904,33,35
2022-04-15,3450,鉄鋼,5.211114919944329,0.333568970991939,32,34
2022-04-22,3450,鉄鋼,5.705894553267441,0.3734398964386723,32,35
2022-04-28,3450,鉄鋼,5.152378567069235,0.3571019007208711,32,37
2022-05-06,3450,鉄鋼,5.196208016369669,0.35236806018446465,32,37
2022-05-13,3450,鉄鋼,6.027319294251566,0.3242905237818734,33,36
2022-05-20,3450,鉄鋼,5.938617308444712,0.3339011265533661,34,37
2022-05-27,3450,鉄鋼,6.033823280757697,0.33135591760321137,34,37
2022-06-03,3450,鉄鋼,6.007393679604405,0.348009854536475,34,37
2022-06-10,3450,鉄鋼,5.679961556943777,0.3383581990664493,33,36
2022-06-17,3450,鉄鋼,5.420470927438732,0.3106324639723802,33,36
2022-06-24,3450,鉄鋼,6.1594732991953185,0.30300613457721415,33,36
2022-07-01,3450,鉄鋼,6.247256766642283,0.30514391695227516,33,36
2022-07-08,3450,鉄鋼,5.922656198644018,0.32489881329331755,34,37
2022-07-15,3450,鉄鋼,5.90322023870832,0.3103949280147933,34,37
2022-07-22,3450,鉄鋼,5.508555128108306,0.3359123323880063,34,37
2022-07-29,3450,鉄鋼,6.729444189251263,0.3264905647610106,35,37
2022-08-05,3450,鉄鋼,5.801066875839939,0.3317668257524106,36,37
2022-08-12,3450,鉄鋼,5.923928168735425,0.3382851438751672,36,37
2022-08-19,3450,鉄鋼,5.97318979236166,0.3427230907391456,36,37
2022-08-26,3450,鉄鋼,6.134824469450916,0.3437703729109994,36,37
2022-09-02,3450,鉄鋼,6.012387714554004,0.3346104989207779,36,37
2022-09-09,3450,鉄鋼,5.99505506248209,0.3359874968587235,36,37
2022-09-16,3450,鉄鋼,5.990723089648282,0.3413233638682626,36,37
2022-09-22,3450,鉄鋼,5.997721868479651,0.3466036310196386,36,37
2022-09-30,3450,鉄鋼,5.542238386510167,0.31218874334637037,35,36
2022-10-07,3450,鉄鋼,5.749940004799616,0.32291383866629936,35,36
2022-10-14,3450,鉄鋼,5.8882659861669655,0.33204627851681373,36,37
2022-10-21,3450,鉄鋼,5.778810103854281,0.3271938276825388,36,37
2022-10-28,3450,鉄鋼,5.499085240240044,0.3247865096444651,36,37
2022-11-04,3450,鉄鋼,5.216278497044751,0.33740307772166406,36,37
2022-11-11,3450,鉄鋼,5.36096256684492,0.32693301996671753,35,36
2022-11-18,3450,鉄鋼,5.360589577118793,0.3235164256378519,35,36
2022-11-25,3450,鉄鋼,5.612066176103646,0.3567898392753172,36,37
2022-12-02,3450,鉄鋼,5.494388915288589,0.344033944682542,36,37
2022-12-09,3450,鉄鋼,5.552008868731953,0.33843339209468665,36,37
2022-12-16,3450,鉄鋼,5.378532376915736,0.3330995324872054,34,35
2022-12-23,3450,鉄鋼,5.478480357897069,0.3483441160080864,36,37
2022-12-30,3450,鉄鋼,5.632567117038077,0.35464641706370154,37,38
2023-01-06,3450,鉄鋼,5.596511265704496,0.35034516844511354,37,38
2023-01-13,3450,鉄鋼,5.8694507808387435,0.3693525297876368,37,38
2023-01-20,3450,鉄鋼,5.851903842779435,0.37346747768676636,37,38
2023-01-27,3450,鉄鋼,6.202842603965608,0.38671468137594855,37,38
2023-02-03,3450,鉄鋼,5.975081397725755,0.3932124680305605,36,38
2023-02-10,3450,鉄鋼,5.806271144422565,0.3885581794445426,36,38
2023-02-17,3450,鉄鋼,5.861746467876062,0.4108313519762395,36,38
2023-02-24,3450,鉄鋼,6.091874036482833,0.4161926130481151,36,38
2023-03-03,3450,鉄鋼,6.641304899623334,0.4318786507328847,36,38
2023-03-10,3450,鉄鋼,6.892219813063228,0.42653638872273725,36,38
2023-03-17,3450,鉄鋼,6.236407503174988,0.42052252404757434,36,38
2023-03-24,3450,鉄鋼,6.1877172653534185,0.41130011931668664,35,37
2023-03-31,3450,鉄鋼,6.352969064833471,0.4217538471520801,35,37
2023-04-07,3450,鉄鋼,6.043655556665821,0.4079244643784794,36,38
2023-04-14,3450,鉄鋼,6.169616412894261,0.41229322152887526,36,38
2023-04-21,3450,鉄鋼,6.341514389573817,0.4128686896542633,36,38
2023-04-28,3450,鉄鋼,6.336088154269972,0.4068733279887886,37,38
2023-05-02,3450,鉄鋼,6.287297984498123,0.40638730612181523,36,37
2023-05-12,3450,鉄鋼,6.480375766260648,0.4007761896537751,37,38
2023-05-19,3450,鉄鋼,6.536103813390653,0.4054481361604021,37,38
2023-05-26,3450,鉄鋼,6.114162885120612,0.3972137206853198,37,38
2023-06-02,3450,鉄鋼,6.29726932569063,0.3966282496638309,37,38
2023-06-09,3450,鉄鋼,6.505937755937755,0.39545736984472746,37,38
2023-06-16,3450,鉄鋼,6.787469287469287,0.40374506348833783,37,38
2023-06-23,3450,鉄鋼,6.736281736281736,0.4061969707128915,37,38
2023-06-30,3450,鉄鋼,7.053644553644554,0.4112995600994436,37,38
2023-07-07,3450,鉄鋼,6.862900247929525,0.41228371865711155,37,38
2023-07-14,3450,鉄鋼,7.025930754744314,0.4144794366129363,35,36
2023-07-21,3450,鉄鋼,6.80678289945068,0.42473272815065793,37,38
2023-07-28,3450,鉄鋼,7.498887405429462,0.43430176205020776,37,38
2023-08-04,3450,鉄鋼,7.465052601239372,0.43066902220427633,37,38
2023-08-10,3450,鉄鋼,7.417297136923305,0.4257129113189223,37,38
2023-08-18,3450,鉄鋼,7.264674565189415,0.4076333533427331,36,37
2023-08-25,3450,鉄鋼,7.158110896428653,0.4199373499312111,36,38
2023-09-01,3450,鉄鋼,7.610835488287686,0.4321334774984338,36,38
2023-09-08,3450,鉄鋼,7.7017008992083476,0.4451134892245052,36,38
2023-09-15,3450,鉄鋼,7.67057800956106,0.4283654253965561,35,37
2023-09-22,3450,鉄鋼,7.958759827918707,0.4550852489608957,35,37
2023-09-29,3450,鉄鋼,7.666024897333308,0.439678577998583,36,38
2023-10-06,3450,鉄鋼,7.212325962325962,0.4125670711214639,35,37
2023-10-13,3450,鉄鋼,7.338995218668115,0.41870833923374917,36,38
2023-10-20,3450,鉄鋼,7.246013130011955,0.4194718765813289,36,38
2023-10-27,3450,鉄鋼,7.28679282100164,0.40977820663976944,36,38
2023-11-02,3450,鉄鋼,7.421014061038014,0.39398572485507166,36,38
2023-11-10,3450,鉄鋼,7.285415347872108,0.3948788686182678,36,38
2023-11-17,3450,鉄鋼,7.396833468471891,0.3947773112222771,36,38
2023-11-24,3450,鉄鋼,7.305233815542846,0.39855621184009515,37,38
2023-12-01,3450,鉄鋼,7.367712788965252,0.4198591392599048,37,38
2023-12-08,3450,鉄鋼,7.3786820098490296,0.4132251120290445,37,38
2023-12-15,3450,鉄鋼,7.252992493406371,0.4055749177946122,37,38
2023-12-22,3450,鉄鋼,7.247560916999087,0.3940958699231296,37,38
2023-12-29,3450,鉄鋼,7.50659362953946,0.39652560798714226,37,38
2024-01-05,3450,鉄鋼,7.653682288496652,0.4091299986238477,37,38
2024-01-12,3450,鉄鋼,7.633394197606005,0.4108903171292932,37,38
2024-01-19,3450,鉄鋼,7.402705916380113,0.4203884710000784,37,38
2024-01-26,3450,鉄鋼,7.346466561686538,0.4231332564526442,37,38
2024-02-02,3450,鉄鋼,7.478227335540058,0.42841002059978955,37,38
2024-02-09,3450,鉄鋼,7.331260655902116,0.42531914084309497,37,38
2024-02-16,3450,鉄鋼,7.585330792631966,0.4222282610864004,37,38
2024-02-22,3450,鉄鋼,7.738535205836038,0.4277265615300093,37,38
2024-03-01,3450,鉄鋼,8.052715504321572,0.4241241835609466,36,37
2024-03-08,3450,鉄鋼,7.987467342473735,0.4234659971941224,36,37
2024-03-15,3450,鉄鋼,8.02326747567947,0.43029901658775627,37,38
2024-03-22,3450,鉄鋼,8.274571880846166,0.43615860940431284,37,38
2024-03-29,3450,鉄鋼,8.159447402503957,0.4376988883399968,37,38
2024-04-05,3450,鉄鋼,7.9502236868575595,0.47110985722395643,37,38
2024-04-12,3450,鉄鋼,8.002407418516015,0.45964705013660195,36,37
2024-04-19,3450,鉄鋼,7.545714561172349,0.462569985055043,37,38
2024-04-26,3450,鉄鋼,7.967500157460477,0.47585075033625607,37,38
2024-05-02,3450,鉄鋼,8.44513780551222,0.46590351314522027,37,38
2024-05-10,3450,鉄鋼,8.210209110623742,0.48267677320121294,36,38
2024-05-17,3450,鉄鋼,8.487171188815012,0.46788571069524576,36,38
2024-05-24,3450,鉄鋼,8.34889539883818,0.4750279942408273,36,38
2024-05-31,3450,鉄鋼,8.34386815090242,0.48134864179642833,36,38
2024-06-07,3450,鉄鋼,8.055507754057324,0.47400380186656643,34,36
2024-06-14,3450,鉄鋼,8.569942797711908,0.4583909205999049,35,37
2024-06-21,3450,鉄鋼,8.495825576303897,0.47662497676233123,36,38
2024-06-28,3450,鉄鋼,8.652004776626066,0.478228133467932,36,38
2024-07-05,3450,鉄鋼,8.513047871245389,0.48052786153196086,36,38
2024-07-12,3450,鉄鋼,8.699747204213633,0.4870206952277977,36,38
2024-07-19,3450,鉄鋼,8.544892357124212,0.48158608638184186,36,38
2024-07-26,3450,鉄鋼,8.231699330744716,0.4580663256112322,36,38
2024-08-02,3450,鉄鋼,7.743575074432396,0.4154489874020161,36,38
2024-08-09,3450,鉄鋼,7.839212742890502,0.4070695492716998,37,38
2024-08-16,3450,鉄鋼,8.100586756077117,0.4213860393335106,37,38
2024-08-23,3450,鉄鋼,8.079351774238614,0.41647171717817644,37,38
2024-08-30,3450,鉄鋼,8.007169808761992,0.42479766216617876,36,37
2024-09-06,3450,鉄鋼,7.875943000838223,0.4074698642079305,37,38
2024-09-13,3450,鉄鋼,7.764156450671337,0.3867646778689413,35,36
2024-09-20,3450,鉄鋼,7.897810337356258,0.394548912228649,36,37
2024-09-27,3450,鉄鋼,7.971322879497167,0.40893793417045654,37,38
2024-10-04,3450,鉄鋼,7.946770550299537,0.4088942402875284,37,38
2024-10-11,3450,鉄鋼,7.748525899941045,0.3926616220752379,36,37
2024-10-18,3450,鉄鋼,7.764156450671337,0.39631307609450794,37,38
2024-10-25,3450,鉄鋼,7.681475272422464,0.3807873735961648,37,38
2024-11-01,3450,鉄鋼,7.68581033868044,0.38644690407561133,36,38
2024-11-08,3450,鉄鋼,7.881941929919568,0.39210969997202216,36,38
2024-11-15,3450,鉄鋼,7.815531426647366,0.3867422464635835,36,38
2024-11-22,3450,鉄鋼,7.94994812091578,0.3972810936376598,36,38
2024-11-29,3450,鉄鋼,7.923562528478597,0.3933549175567161,36,38
2024-12-06,3450,鉄鋼,7.956279748125674,0.39820445107974667,36,38
2024-12-13,3450,鉄鋼,7.8485612335090185,0.398048315807678,35,37
2024-12-20,3450,鉄鋼,8.07436233719499,0.3973220069968814,36,38
2024-12-27,3450,鉄鋼,8.268350377906184,0.41264095348414187,36,38
2024-12-30,3450,鉄鋼,8.281938898724256,0.41108164740369874,36,38
2025-01-10,3450,鉄鋼,8.01176546631479,0.4103028343308444,34,36
2025-01-17,3450,鉄鋼,8.022958553461075,0.42806227576116423,36,38
2025-01-24,3450,鉄鋼,8.14615722904886,0.4319363306525026,36,38
2025-01-31,3450,鉄鋼,8.109469442578911,0.43182622738055965,35,38
2025-02-07,3450,鉄鋼,7.772496038695689,0.4515256295891801,35,38
2025-02-14,3450,鉄鋼,7.872571094987908,0.4479079955573538,35,38
2025-02-21,3450,鉄鋼,7.570262919310969,0.4381715552456923,35,38
2025-02-28,3450,鉄鋼,7.589904283103182,0.468476214393706,36,38
2025-03-07,3450,鉄鋼,7.7709334797661915,0.49008524745877147,36,38
2025-03-14,3450,鉄鋼,7.74991658968627,0.4895748491416857,36,38
2025-03-21,3450,鉄鋼,8.012527779734544,0.4919689744760816,36,38
2025-03-28,3450,鉄鋼,7.809723123695873,0.47010623893738046,36,38
2025-04-04,3450,鉄鋼,7.180090849392159,0.41933252357775025,36,38
2025-04-11,3450,鉄鋼,7.147920604914934,0.4285581553803986,35,37
2025-04-18,3450,鉄鋼,7.309484252256725,0.421215413662988,36,38
2025-04-25,3450,鉄鋼,7.512672374523674,0.42646545477701114,36,38
2025-05-02,3450,鉄鋼,7.5222407436481245,0.42381947488586,36,38
2025-05-09,3450,鉄鋼,8.315315315315315,0.4275971337192146,35,38
2025-05-16,3450,鉄鋼,8.422546111182768,0.4407599428740521,35,38
2025-05-23,3450,鉄鋼,8.333333333333334,0.4314521782357307,35,38
