Date,エネルギー資源,不動産,医薬品,商社・卸売,小売,建設・資材,情報通信・サービスその他,機械,素材・化学,自動車・輸送機,運輸・物流,金融（除く銀行）,鉄鋼・非鉄,銀行,電機・精密,電気・ガス,食品,TOPIX
2021-07-30,100.1784486052732,99.90240179266911,95.92070207228028,101.42857142857142,100.15700360623427,99.43502824858757,96.70300685774575,97.68941066567754,99.09683995922529,102.87162162162163,100.1,98.57110542726028,97.04931001798656,96.87194459532863,99.12959381044487,95.70240295748613,100.14771048744461,100.14961227242077
2021-08-06,100.27187922678942,99.93674889310563,92.9394653836443,100.7843137254902,99.31683571010956,98.80652206021986,95.34206695778748,98.77987493350818,99.43279661118453,102.46184145741015,100.2304147465438,97.41205922323152,96.6772449968453,98.23667813881733,98.58548585485855,96.07072691552064,99.78708303761533,101.63835974376263
2021-08-13,101.70193666563556,100.48094709581945,96.67704860501843,101.66770958870246,100.92083842083844,99.80013324450367,96.26164596273293,98.74251901870463,100.88435745264528,103.47633136094674,102.02458423716558,98.87347463328754,98.36813649313649,100.7664219323596,98.44566608931396,97.9296066252588,99.61583207707938,103.06336395819287
2021-08-20,96.21664693350483,97.98301552292796,95.20235692662534,100.05773672055427,99.15700737618546,97.57804090419806,93.14697926059513,94.15670650730412,97.87755102040816,97.78378378378379,100.0,95.12955416337206,94.32201725211323,98.57168573710916,93.62745098039215,95.93837535014005,99.5995995995996,99.07493256911665
2021-08-27,97.77215739508081,100.07105637138798,97.10994150310302,101.1109968374772,99.64629295321157,98.73417721518987,96.73758865248226,96.73839134142584,99.88738738738738,99.79428996902864,101.71315864167613,97.83604867956292,96.0,100.64752548071871,97.25127847512783,97.86527514231499,100.19282684149633,101.60833192852326
2021-09-03,99.53197589914197,102.1103896103896,99.7578634507238,103.43389418783266,100.65189048239895,100.6212138750627,98.79518072289156,99.6458923512748,102.16642393604494,102.82219091718837,101.31456883828803,100.0,97.7815699658703,102.56146895029946,101.13327545040156,98.17927170868346,101.54049515838706,106.17466706001349
2021-09-10,103.50319536372103,103.99522957662492,101.48530934999143,104.83870967741935,102.30419639823309,101.76498905731054,100.60240963855422,101.66357057698173,105.38253026326562,103.39342349416354,103.48754448398576,105.0231382090549,102.14635679262373,104.81421004268663,103.1080031080031,100.80515297906602,102.63157894736842,110.18891183412003
2021-09-17,103.90065447536713,102.97482837528604,101.24424612064628,105.23560013804088,102.38297872340425,102.51282051282051,100.0,101.77148084446578,105.69777043765482,104.95386168667903,105.80792613246788,105.38030143708377,100.79261929668051,107.25806451612902,104.6539093709521,100.96618357487924,103.3099297893681,110.63774865138234
2021-09-24,104.45606968595476,103.78489702517165,100.50125313283209,105.22842639593908,102.51256281407035,101.56438026474129,100.29812343778912,101.0204081632653,105.2160953800298,104.17440344910605,108.05851063829788,104.61176701121835,99.54328326919334,105.44159259304003,103.53982300884957,101.707779886148,102.86396181384248,110.14149949426837
2021-10-01,104.68827905307035,101.47965474722565,96.7032967032967,102.45043451679112,100.76923076923077,99.38350263053843,98.635477582846,98.07264057008732,100.41899441340783,101.78745367909623,103.67990983375599,100.05931198102019,96.93576900412492,100.84033613445378,99.08675799086758,98.13664596273291,101.67064439140812,104.6395608563722
2021-10-08,106.47394347938813,100.37688442211055,93.98496240601504,101.71874999999999,100.0847098686997,98.71630295250321,97.6991694059063,96.76075696347115,99.57050823192556,101.1439466158246,103.57295069674919,99.51124945391001,95.94405594405593,102.94117647058823,96.84612730546,97.5154784842646,100.98039215686273,103.35099881995953
2021-10-15,108.41864615816547,102.27272727272727,95.87912087912088,101.97183098591549,100.38298565840937,99.89053092501369,98.52216748768473,98.11536264991435,100.44205875250982,102.89783889980353,101.69491525423729,99.55985430744906,97.96373056994818,101.91062471500227,99.24242424242425,93.875,101.15840819764176,106.62139666217128
2021-10-22,106.47523982369718,101.52572623591223,93.66008290660814,101.82592592592592,99.75763451284537,99.8888888888889,97.95307039440839,98.40384023432426,99.28832777129992,101.32521505682939,102.3041474654378,98.51851851851852,98.53300539317385,101.4187866927593,98.00796812749005,96.72447013487476,100.24479804161565,105.47823246797033
2021-10-29,107.60704812428949,101.42358554798425,91.27025614218505,101.62337662337661,99.10835716791823,98.53943090756869,98.04081632653062,98.28242865255193,99.40476190476191,101.92138692775514,102.43236212278876,96.68367346938776,98.95750573964226,98.60204546935054,98.58189483825474,91.13680154142581,100.6517016654598,105.42291807147674
2021-11-05,105.92828224407171,101.37987012987013,90.82151944747365,101.64041712419065,100.60090264345585,98.77800407331976,99.05511811023622,99.23922231614539,99.75736027281897,102.44932432432432,102.51524390243902,97.50158127767236,98.38416177972408,100.0,99.1495747873937,91.00768187980117,100.45341055656345,107.54277646662172
2021-11-12,105.83416135380381,100.56818181818181,90.61898211829435,101.01322953014886,99.49152542372882,98.49622381231205,98.51019558884727,98.2977276664694,98.51279151819566,100.10141987829616,101.13861386138613,95.86919308886506,97.84962792910835,99.15254237288136,99.90310077519379,89.54668436511523,99.26931106471815,107.49957855697909
2021-11-19,103.67212580240658,99.00846455237672,90.13353115727003,100.13333333333334,98.35873388042205,97.88443616029824,97.18574108818011,96.53356790842528,97.88606516000364,98.42471131354904,100.39924471015986,94.94801625534227,97.085881427207,97.47311827956989,100.94817463238516,94.0,97.89473684210527,107.70661244099797
2021-11-26,103.99237042883453,97.64150943396226,89.28384736016727,98.80478087649402,96.3539010708822,96.18780096308186,95.46400332917186,93.93564356435643,95.77777777777777,97.7845148468159,98.24052080584147,93.8212927756654,95.54075888691484,97.05882352941177,98.39901477832512,95.29411764705881,95.97611385253522,104.569495954147
